movieId,title,genres,image
292,Outbreak (1995),Action|Drama|Sci-Fi|Thriller,/4KymNvlWR0XF0sqX2BWRd9Z3yXR.jpg
293,Léon: The Professional (a.k.a. The Professional) (Léon) (1994),Action|Crime|Drama|Thriller,/91bUbxcOvTinqrPLrnGHlWYVy9J.jpg
294,"Perez Family, The (1995)",Comedy|Romance,/jxi3UDHf86kDk5hqJxnpEMzVch2.jpg
295,"Pyromaniac's Love Story, A (1995)",Comedy|Romance,/9pU8aNS1wEXVGNR9WnsX2O3w9qF.jpg
296,Pulp Fiction (1994),Comedy|Crime|Drama|Thriller,/plnlrtBUULT0rh3Xsjmpubiso3L.jpg
298,Pushing Hands (Tui shou) (1992),Drama,/pSFjbqSNadc6vhQp5JCzg7SGv4A.jpg
299,Priest (1994),Drama,/bi1BeQMuPm1HzFfIZX4KHtKdJgy.jpg
300,Quiz Show (1994),Drama,/yoGJo1h3Hl2exXPVcG9UXWDENtX.jpg
301,Picture Bride (Bijo photo) (1994),Drama|Romance,/cmgPvzCXehBYwCadX8zORKu80OA.jpg
302,"Queen Margot (Reine Margot, La) (1994)",Drama|Romance,/vRXtJaEqwHAQTP2m0RnHvBxNCf6.jpg
303,"Quick and the Dead, The (1995)",Action|Thriller|Western,/fQk89YaQdeBcS7AmlKODKOxIAPU.jpg
304,Roommates (1995),Comedy|Drama,/6ul4lqY6uvv6rwvoLscYJSQhAxj.jpg
305,Ready to Wear (Pret-A-Porter) (1994),Comedy,/bsiq2BLi8kzWR4pcjKxynvpVKVk.jpg
306,Three Colors: Red (Trois couleurs: Rouge) (1994),Drama,/5YIzZaQlwYJY5ZEqHRs9dG9DduB.jpg
307,Three Colors: Blue (Trois couleurs: Bleu) (1993),Drama,/ayKRZejiarjY4R3UE1JKlSYcyHk.jpg
308,Three Colors: White (Trzy kolory: Bialy) (1994),Comedy|Drama,/4jDSCLCWxHutCAZRve8Kkso2UfA.jpg
310,Rent-a-Kid (1995),Comedy,/4QreoTC6jfpC0DiQ0NTagL4qUTP.jpg
311,Relative Fear (1994),Horror|Thriller,
312,Stuart Saves His Family (1995),Comedy,/80YaWpUokDoPynsJi0ittpts3J0.jpg
313,"Swan Princess, The (1994)",Animation|Children,/f5YvIPrkJ9HCsNbgzWJJyxXVNhj.jpg
314,"Secret of Roan Inish, The (1994)",Children|Drama|Fantasy|Mystery,/m78ldaiaiU22oofmsyPWBOP4BQe.jpg
315,"Specialist, The (1994)",Action|Drama|Thriller,/9CVAjtkSaFs9FyddGfThj11ZuQq.jpg
316,Stargate (1994),Action|Adventure|Sci-Fi,/fyTqTETiXncfESLyKfkgEs7qg7d.jpg
317,"Santa Clause, The (1994)",Comedy|Drama|Fantasy,/kTYwHdcwWw0vbzZcJnXCCmriHSu.jpg
318,"Shawshank Redemption, The (1994)",Crime|Drama,/5KCVkau1HEl7ZzfPsKAPM0sMiKc.jpg
319,Shallow Grave (1994),Comedy|Drama|Thriller,/gqvSKLbfIg1mja1ulVkVcLhdwWF.jpg
320,Suture (1993),Film-Noir|Thriller,/89jGoGPFqOl6JR144iEOxeciggM.jpg
321,Strawberry and Chocolate (Fresa y chocolate) (1993),Drama,/tMwUsu080E4kS4rkHPffy1ugvaJ.jpg
322,Swimming with Sharks (1995),Comedy|Drama,/4WE8GMVCJYQwljp6Mn5ZUc44BKO.jpg
324,"Sum of Us, The (1994)",Comedy|Drama,/piKBAyxYxSP14uVzK4BH9wjfPlY.jpg
325,National Lampoon's Senior Trip (1995),Comedy,/8dDKZYb2g840NsKtaXxLTfDLqh0.jpg
326,To Live (Huozhe) (1994),Drama,/bv0qREWTw8TPAtgt22ELp1UlKVl.jpg
327,Tank Girl (1995),Action|Comedy|Sci-Fi,/dpX63vJd6k5fMTudLaEOw9ffX8h.jpg
328,Tales from the Crypt Presents: Demon Knight (1995),Horror|Thriller,/8uD5yk0ECebJ59lhvhTBKhUojc.jpg
329,Star Trek: Generations (1994),Adventure|Drama|Sci-Fi,/rHsCYDGHFUarGh5k987b0EFU6kC.jpg
330,Tales from the Hood (1995),Action|Crime|Horror,/2AgQBaFCkQxcSZPIhYztDT8DiaV.jpg
331,Tom & Viv (1994),Drama,/iw4ofGbX2AbJ4p17CixwnMjuoJ0.jpg
332,Village of the Damned (1995),Horror|Sci-Fi,/1Iezq745huWW3xB5xQMPDdyyWx7.jpg
333,Tommy Boy (1995),Comedy,/cUvdzCbhLyYUAwbIkBjT3tC28cK.jpg
334,Vanya on 42nd Street (1994),Drama,/jaC39YeRPdCNjbehyoLCco48Zzk.jpg
335,Underneath (1995),Mystery|Thriller,/61yu1ejOBWUrrMRplRbjpvxgxVc.jpg
336,"Walking Dead, The (1995)",Drama|War,/c0RtcIN4oSzSZoNs0nJMevfGYS4.jpg
337,What's Eating Gilbert Grape (1993),Drama,/8FxWgsfDNosewo7H65oE4QkOb7g.jpg
338,Virtuosity (1995),Action|Sci-Fi|Thriller,/5emgnXYrXjqyiup2JsvtuENseiV.jpg
339,While You Were Sleeping (1995),Comedy|Romance,/qNGO3ETcNwlWqK2kNRpbJSJRlos.jpg
340,"War, The (1994)",Adventure|Drama|War,/7c76hGYbrbdRVfLxArouzQrYnrK.jpg
341,Double Happiness (1994),Drama,/woRZTcrRbvcW24zbNcCbVi4QfEF.jpg
342,Muriel's Wedding (1994),Comedy,/zJyTr8Fo412a2OIfJGXTRAm4IwX.jpg
343,"Baby-Sitters Club, The (1995)",Children,/juT5eKRDhmluaiVhymjViyXArCq.jpg
344,Ace Ventura: Pet Detective (1994),Comedy,/pqiRuETmuSybfnVZ7qyeoXhQyN1.jpg
345,"Adventures of Priscilla, Queen of the Desert, The (1994)",Comedy|Drama,/2gRdAFKMnLhEehvrmrGs3PxdWqP.jpg
346,Backbeat (1993),Drama|Musical,/ipm8ZaNnX80JMD2vjy8MQTm6CWY.jpg
347,Bitter Moon (1992),Drama|Film-Noir|Romance,/qU9hqUSGyQfbkEdqluX21nWVcp9.jpg
348,Bullets Over Broadway (1994),Comedy,/fUYSGHM5I7mOrErNPY0CGMu0ld0.jpg
349,Clear and Present Danger (1994),Action|Crime|Drama|Thriller,/6xTM8FPxrLRYwz6I3fqtwh7xybs.jpg
350,"Client, The (1994)",Drama|Mystery|Thriller,/hRviyh7ky1IJ0yusr8ZJ73DNT0Q.jpg
351,"Corrina, Corrina (1994)",Comedy|Drama|Romance,/t0wI2CuqP745ZFOTufIDdPoz2fa.jpg
352,Crooklyn (1994),Comedy|Drama,/iFqe07F78SO0SIBzWcK4I5MwNvP.jpg
353,"Crow, The (1994)",Action|Crime|Fantasy|Thriller,/wF2Tnf0bdYrzCKVbWh0mFwPJS6k.jpg
354,Cobb (1994),Drama,/mMBZVyEVTscAzJYSusvg0u304Nu.jpg
355,"Flintstones, The (1994)",Children|Comedy|Fantasy,/ocsb0qiGlcn6UlcDRHa3xxSCc8Y.jpg
356,Forrest Gump (1994),Comedy|Drama|Romance|War,/clolk7rB5lAjs41SD0Vt6IXYLMm.jpg
357,Four Weddings and a Funeral (1994),Comedy|Romance,/qa72G2VS0bpxms6yo0tI9vsHm2e.jpg
358,Higher Learning (1995),Drama,/fMTa1CSB1lBTHJI32HWViuKetWQ.jpg
359,I Like It Like That (1994),Comedy|Drama|Romance,/aCxh21UPLHi7Pxm9ykH1GNx39OW.jpg
360,I Love Trouble (1994),Action|Comedy,/lXpbYJQJ7tvYZ8S29Nwpzsh07PN.jpg
361,It Could Happen to You (1994),Comedy|Drama|Romance,/6UOaeLDOdwwTMQtbl5YL6EGjqy0.jpg
362,"Jungle Book, The (1994)",Adventure|Children|Romance,/rYoE6cuup9Ofam6AuYaiJLxF9OO.jpg
363,"Wonderful, Horrible Life of Leni Riefenstahl, The (Macht der Bilder: Leni Riefenstahl, Die) (1993)",Documentary,/aRmw4NFnLHJSmUKqsMJyr6XXLNI.jpg
364,"Lion King, The (1994)",Adventure|Animation|Children|Drama|Musical|IMAX,/sKCr78MXSLixwmZ8DyJLrpMsd15.jpg
365,Little Buddha (1993),Drama,/xy70xtdoKZ3PxlKkakwdhL3UFDQ.jpg
366,"Wes Craven's New Nightmare (Nightmare on Elm Street Part 7: Freddy's Finale, A) (1994)",Drama|Horror|Mystery|Thriller,/eN3UZUYapJ2CJCD9dN0LUZLouKa.jpg
367,"Mask, The (1994)",Action|Comedy|Crime|Fantasy,/yd3wjLLeQHJ3oRDy4wwiNNFVyLW.jpg
368,Maverick (1994),Adventure|Comedy|Western,/f4quUawXzMMRQ11uoxPjddAftcv.jpg
369,Mrs. Parker and the Vicious Circle (1994),Drama,/avTHiIim0Jm0rs4ehFLck8u3NFW.jpg
370,Naked Gun 33 1/3: The Final Insult (1994),Action|Comedy,/hnDzdvCamSKY2yCYGnjD3TkQPrB.jpg
371,"Paper, The (1994)",Comedy|Drama,/pGPrFbucRLwVtCKCeinwAklAl0l.jpg
372,Reality Bites (1994),Comedy|Drama|Romance,/qGDhodtpkpxkrFqokenGNJlzt6w.jpg
373,Red Rock West (1992),Thriller,/ewofUEqU3Gpr7WSgSz3TEVPIfBg.jpg
374,Richie Rich (1994),Children|Comedy,/qgGh5d0IHAZRlHIdFS3XWVygumR.jpg
376,"River Wild, The (1994)",Action|Thriller,/mlFa4nZpx5Cxe0K4dhRXpx5LsbJ.jpg
377,Speed (1994),Action|Romance|Thriller,/o1Zs7VaS9y2GYH9CLeWxaVLWd3x.jpg
378,Speechless (1994),Comedy|Romance,/yqTG4PFZjNxIjuBtQBSr1Einl23.jpg
379,Timecop (1994),Action|Sci-Fi|Thriller,/qDjne2UffjOpZAg9cFmzteWqhd3.jpg
380,True Lies (1994),Action|Adventure|Comedy|Romance|Thriller,/pweFTnzzTfGK68woSVkiTgjLzWm.jpg
381,When a Man Loves a Woman (1994),Drama|Romance,/cA1uMNX3sdWAWfMZbsgm1VIJYSY.jpg
382,Wolf (1994),Drama|Horror|Romance|Thriller,/8ocZb9x6rN82i8ZzZ05j1vWKVOC.jpg
383,Wyatt Earp (1994),Western,/51LItgyecu2KMAtIchYogEykCIu.jpg
384,Bad Company (1995),Action|Crime|Drama,/5q5r3cpaTDByz4qko9ZWHlK3gMF.jpg
385,"Man of No Importance, A (1994)",Drama,/nSBeudgK6eFA1kzSAR4b8ndZked.jpg
386,S.F.W. (1994),Drama,/oDhxvqH9qHi4PNPTcUWIqm9WKeb.jpg
387,"Low Down Dirty Shame, A (1994)",Action|Comedy,/v5XUfLrdoGfatObGXhqckYTNqFT.jpg
388,Boys Life (1995),Drama,/eZBAU51AdvnLXqQN1F2GjHI8T4W.jpg
389,"Colonel Chabert, Le (1994)",Drama|Romance|War,/duOTjp26TrGoGo2JsvZWYiqGLwX.jpg
390,Faster Pussycat! Kill! Kill! (1965),Action|Crime|Drama,/4mld2L1vWqgqFQmKa7KU4HzLKPi.jpg
391,Jason's Lyric (1994),Crime|Drama,/y3ZZJFdTYd4SezXv1gjRv19Jy32.jpg
393,Street Fighter (1994),Action|Adventure|Fantasy,/x27DvYqsRlszX47KMOR5ZO0A8rY.jpg
405,Highlander III: The Sorcerer (a.k.a. Highlander: The Final Dimension) (1994),Action|Fantasy,/4lVKy9bsVw78EFhd4yHTDwgBr0U.jpg
406,Federal Hill (1994),Drama,
407,In the Mouth of Madness (1995),Horror|Thriller,/yzX7IHfnET3rQQakQ1yKvD9ltXA.jpg
408,8 Seconds (1994),Drama,/wqKVkOveZrK6zwfrptGLVPmnMpR.jpg
409,Above the Rim (1994),Crime|Drama,/dQBphXPx16dyfut7VxZ9ZghxxJZ.jpg
410,Addams Family Values (1993),Children|Comedy|Fantasy,/8znyj20O3EYLD2EzWnZQMnkE4zH.jpg
412,"Age of Innocence, The (1993)",Drama,/4AZTFjb3NaRpVXQA4irlQvhfar.jpg
413,Airheads (1994),Comedy,/caztkbLTC3GHkVljVsPHiTVh9Pl.jpg
414,"Air Up There, The (1994)",Comedy,/xw4qzyyse50T3P81HNlG7AXsAQx.jpg
415,Another Stakeout (1993),Comedy|Thriller,/sBBDKCx8mBqDkYkPCiyKcqKpJbh.jpg
416,Bad Girls (1994),Western,/m2689gmI09K6y92Ffb5IGVQlqRu.jpg
417,Barcelona (1994),Comedy|Romance,/7dgX3naR9EsFMvQhwHY8My6r5FR.jpg
418,Being Human (1993),Drama,/uKk1WFT9iRWj8zy4Q8SWB8FTU26.jpg
419,"Beverly Hillbillies, The (1993)",Comedy,/refYLEQvzkY63i2IHronCPQODex.jpg
420,Beverly Hills Cop III (1994),Action|Comedy|Crime|Thriller,/5vpUjm2wnR2cyrqEhpJTsu1pfhg.jpg
421,Black Beauty (1994),Adventure|Children|Drama,/5uH60FBDPQoyAnc4uvU0fIB8JXv.jpg
422,Blink (1994),Thriller,/yNlatJk6C2zYTqAUkaxtBJQKQSf.jpg
423,Blown Away (1994),Action|Thriller,/lszv2OiImvhzcTtfxDaNiHhTK7J.jpg
424,Blue Chips (1994),Drama,/tO71i4Ob64tchCRBB5MoqonPKAF.jpg
425,Blue Sky (1994),Drama|Romance,/zG40OnO4Y98lo1iDHyFo5TaZyP1.jpg
426,Body Snatchers (1993),Horror|Sci-Fi|Thriller,/s8WdtuOBvfEsuPtbQVpNfEgd5aR.jpg
427,Boxing Helena (1993),Drama|Mystery|Romance|Thriller,/fL8b32TY3Cxe661kztmzz5AlIM0.jpg
428,"Bronx Tale, A (1993)",Drama,/sDbO6LmLYtyqAoFTPpRcMgPSCEO.jpg
429,Cabin Boy (1994),Comedy,/xy2BzE3siqU67VQCQ2k4xideNNM.jpg
430,Calendar Girl (1993),Comedy|Drama,/ljSqZTl5oophHsH1Qtyv7AF2BW6.jpg
431,Carlito's Way (1993),Crime|Drama,/5FoDnVgl1YtdvAAGnLvRpl5lW9X.jpg
432,City Slickers II: The Legend of Curly's Gold (1994),Adventure|Comedy|Western,/gh0lsyJARglhpbKmnY8i8M7V5bI.jpg
433,Clean Slate (1994),Comedy,/kAYsvQvBVshLHGTIDGHcj9jTJq0.jpg
434,Cliffhanger (1993),Action|Adventure|Thriller,/aGDG7eMDrzj84A7rPHLnRjUe711.jpg
435,Coneheads (1993),Comedy|Sci-Fi,/kmD0llGIO4LXSkIqCIlswWQ2Hy3.jpg
436,Color of Night (1994),Drama|Thriller,/w1OBPkf3BxeC7543YzFwiKIwBFJ.jpg
437,Cops and Robbersons (1994),Comedy,/wnkWgFU5UcLwbExCp1YtCg5Ox4E.jpg
438,"Cowboy Way, The (1994)",Action|Comedy|Drama,/cqGFoEY7feYt6l0LGsNPA75bS6j.jpg
440,Dave (1993),Comedy|Romance,/wIUuf1NFchdCJe833JBTiSMzqfv.jpg
441,Dazed and Confused (1993),Comedy,/yJDJ2svbSHECzhr5tEV9JZTblhV.jpg
442,Demolition Man (1993),Action|Adventure|Sci-Fi,/49GjSZn9FnSnrRFmsA4x5WAj8oB.jpg
444,Even Cowgirls Get the Blues (1993),Comedy|Romance,/o8DkDcsLd8H38hj46HLmT81swgZ.jpg
445,Fatal Instinct (1993),Comedy,/1C6CpzLarG9pYS6pWt5w45vAJT4.jpg
446,Farewell My Concubine (Ba wang bie ji) (1993),Drama|Romance,/vHC9dtjOzuwTLP4PIe2X9Dakk60.jpg
448,Fearless (1993),Drama,/yiCAa85nJJDFiq0LmZ2Fgvu4RgY.jpg
449,Fear of a Black Hat (1994),Comedy,/llfg13wnc91BK366qDm5ZebQLTp.jpg
450,With Honors (1994),Comedy|Drama,/eI27og2R6qlJsnQwCDFEdreAorK.jpg
451,Flesh and Bone (1993),Drama|Mystery|Romance,/gNaZSODlVRiQltGWjS8vQZEYJTq.jpg
452,Widows' Peak (1994),Drama,/xXyVUwvJesJJChzpvn7xj5cAOfm.jpg
453,For Love or Money (1993),Comedy|Romance,/x1twBUsthHeA7FwOxPpQWtJb9zy.jpg
454,"Firm, The (1993)",Drama|Thriller,/kFexXCzidkm4LwlgZqxsJsDQB5v.jpg
455,Free Willy (1993),Adventure|Children|Drama,/1WLTjNznfvr3bkHf4p9PR4ctBKK.jpg
456,Fresh (1994),Crime|Drama|Thriller,/uXRIIUzjDZZdWR2cUzPJ9eAqaHv.jpg
457,"Fugitive, The (1993)",Thriller,/eOFjZMYYx9T8JuV0gm2ezEw0rdl.jpg
458,Geronimo: An American Legend (1993),Drama|Western,/rmbeg5wHVjC68G00SKQ0xZQpZru.jpg
459,"Getaway, The (1994)",Action|Adventure|Crime|Drama|Romance|Thriller,/4tWvZ4BQu3ICmtUL8lXHa9OgkoF.jpg
460,Getting Even with Dad (1994),Comedy,/W6mvVkoXr9SzYxVeM0OtsdL5B1.jpg
461,Go Fish (1994),Drama|Romance,/qrEFYrwykaGsY8NULYuYLLI7zrM.jpg
464,Hard Target (1993),Action|Adventure|Crime|Thriller,/x9HfOKWAB506jJVWo0z848SKDML.jpg
466,Hot Shots! Part Deux (1993),Action|Comedy|War,/oOXt9gmvsbnoNAx6s202GDTirfw.jpg
467,Live Nude Girls (1995),Comedy,/vg9piYFtCTHep2V5EmLjwsYMzn2.jpg
468,"Englishman Who Went Up a Hill But Came Down a Mountain, The (1995)",Comedy|Romance,/zeDiKW9sGnWj0wIzzO4u8uMXeMw.jpg
469,"House of the Spirits, The (1993)",Drama|Romance,/q0YyNTvooXI9ZF71dAYKcRwqlGn.jpg
470,House Party 3 (1994),Comedy,/jLUgvHO3vVLkzKs3OcYksGPbLnA.jpg
471,"Hudsucker Proxy, The (1994)",Comedy,/g1kAfnNjdL280HZyqPHypBGLO45.jpg
472,I'll Do Anything (1994),Comedy|Drama,/dnAQ1FmvEt8bQdir8aepW0paIeq.jpg
473,In the Army Now (1994),Comedy|War,/2E28XHjzPb939vuB2mOEF1qRwSm.jpg
474,In the Line of Fire (1993),Action|Thriller,/3NvOFpmyECI3DNExYMtFIRcGMsu.jpg
475,In the Name of the Father (1993),Drama,/kUTImWLPIr6U4xhLsHrgky5vgJt.jpg
476,"Inkwell, The (1994)",Comedy|Drama,/b5qUq9l6ci9KzzAqYhpdxzjY7qi.jpg
477,What's Love Got to Do with It? (1993),Drama|Musical,/oFAgqsmjPmwRP4dZqbe51HlpPIi.jpg
478,Jimmy Hollywood (1994),Comedy|Crime|Drama,/sTLLLD6shSp6lrbIKa4v5N4wDso.jpg
479,Judgment Night (1993),Action|Crime|Thriller,/rYFAvSPlQUCebayLcxyK79yvtvV.jpg
480,Jurassic Park (1993),Action|Adventure|Sci-Fi|Thriller,/9i3plLl89DHMz7mahksDaAo7HIS.jpg
481,Kalifornia (1993),Drama|Thriller,/4E39RrmgXspAqGro2poDEdjvAnh.jpg
482,Killing Zoe (1994),Crime|Drama|Thriller,/sbzhigU1L5C9xJUUEAv1P2FlGfW.jpg
484,Lassie (1994),Adventure|Children,/5Tz2rzFivQKmMBz5T8Cj7M7CdnI.jpg
485,Last Action Hero (1993),Action|Adventure|Comedy|Fantasy,/yTfjHPqh7C7bkfMtEKx2mPdorQw.jpg
486,Life with Mikey (1993),Comedy,/dKsvF5t5xsm17HG3GJzQQGJpJzP.jpg
487,Lightning Jack (1994),Comedy|Western,/6EHPJcDxZHFKLbvXkUogFsCKdbC.jpg
488,M. Butterfly (1993),Drama|Romance,/vfutnJ9sgpAtNuPemksd26gd5dC.jpg
489,Made in America (1993),Comedy,/oATEUQjFZw77p686HZFBsHqwTr6.jpg
490,Malice (1993),Thriller,/oQoe4eIzDjQSSqGvLgJFjXtEkNv.jpg
491,"Man Without a Face, The (1993)",Drama,/9dmH2jc6jwlZo90JQTFOx4XaBWt.jpg
492,Manhattan Murder Mystery (1993),Comedy|Mystery,/zrzBIlMyAP7Ac9W5qAy5ssAUdK4.jpg
493,Menace II Society (1993),Action|Crime|Drama,/guvPiEOeXwROpfCb2LkHkVEvOck.jpg
494,Executive Decision (1996),Action|Adventure|Thriller,/m3CVqpSbvqvqNcY2dBjRQ44kN2l.jpg
495,In the Realm of the Senses (Ai no corrida) (1976),Drama,/AiFQbgjgSXWPfbi9iIYT39iXWMW.jpg
496,What Happened Was... (1994),Comedy|Drama|Romance|Thriller,/mke5aNX5cT6JIWk2ER4ng9dGNNL.jpg
497,Much Ado About Nothing (1993),Comedy|Romance,/4LNcL4VZVMXrwL8oCVBJJUGeMB.jpg
499,Mr. Wonderful (1993),Comedy|Romance,/AtUjyMEXPR41JWZzGfHEzgmrrHq.jpg
500,Mrs. Doubtfire (1993),Comedy|Drama,/szvidvi0Fo4j2gmMtk1sNe1rkzw.jpg
501,Naked (1993),Drama,/iR0dZQIgEnlcv8I5iZGPeFaMWvl.jpg
502,"Next Karate Kid, The (1994)",Action|Children|Romance,/wI3gCi9w1cuUJCiwhviAy46we9Q.jpg
504,No Escape (1994),Action|Drama|Sci-Fi,/jBVyUBqaMf66WJ7bsJrzmCz8QmW.jpg
505,North (1994),Comedy,/rIL0B5p8GQv4lgVEghxt1VvBFjd.jpg
506,Orlando (1992),Drama|Fantasy|Romance,/nTJNWBDhqucCYA3I0eeSyaZoag8.jpg
507,"Perfect World, A (1993)",Crime|Drama|Thriller,/b2u3DzbheYr2uwn2wCJrpq6cZhT.jpg
508,Philadelphia (1993),Drama,/tFe5Yoo5zT495okA49bq1vPPkiV.jpg
509,"Piano, The (1993)",Drama|Romance,/rx8RKXn8OtuS6lqloYsjyrGOUp4.jpg
510,Poetic Justice (1993),Drama,/6jE7Vzh3edBQtbbDcF4AC5gMX2g.jpg
511,"Program, The (1993)",Action|Drama,/1a2DKDIvz0JdV2wtGzlKWnCbGtb.jpg
512,"Puppet Masters, The (1994)",Horror|Sci-Fi,/mzq5uA0P5nfTH8Fl7OESeuDop8P.jpg
513,Radioland Murders (1994),Comedy|Mystery|Romance,/d4octBI2Yk9iIc9eoIFgZhgDdXi.jpg
514,"Ref, The (1994)",Comedy,/ym7Kx3iDmalK8kXKvVQwnFYABEV.jpg
515,"Remains of the Day, The (1993)",Drama|Romance,/qtwipjmSypSQuSvz5BNirSxZqbg.jpg
516,Renaissance Man (1994),Comedy|Drama,/irgPZzznsUKbhHmtdd55DlWR52G.jpg
517,Rising Sun (1993),Action|Drama|Mystery,/jVWEeZ383peKxwE284AdyHqq6GH.jpg
518,"Road to Wellville, The (1994)",Comedy,/zh7OVdFMpqpZ027z9RgVIwzxYjZ.jpg
519,RoboCop 3 (1993),Action|Crime|Drama|Sci-Fi|Thriller,/qiado0k3alMfeRpOld27Iefumub.jpg
520,Robin Hood: Men in Tights (1993),Comedy,/woexOLEkUlYsPLLuZRK6LjZaF38.jpg
521,Romeo Is Bleeding (1993),Crime|Thriller,/mgCwAZBG0PCkZflC6nzsxwvG2vu.jpg
522,Romper Stomper (1992),Action|Drama,/cDVVuFJjMKw2B8UTC5LXJKzPR4g.jpg
523,Ruby in Paradise (1993),Drama,/gk0vbIVYwpXxSf1wQbS2r9IsBoV.jpg
524,Rudy (1993),Drama,/fAbfTCRpjHe2rprXBly55KL1dL9.jpg
526,"Savage Nights (Nuits fauves, Les) (1992)",Drama,/5Onj1lmo28QklT5iiEdYlKygO7h.jpg
527,Schindler's List (1993),Drama|War,/c8Ass7acuOe4za6DhSattE359gr.jpg
528,"Scout, The (1994)",Comedy|Drama,/xKtgyhr1EGEGjPfOa1a6boagT3a.jpg
529,Searching for Bobby Fischer (1993),Drama,/pxX9xXAclxn2Qhmx2XW1hn8qR9i.jpg
531,"Secret Garden, The (1993)",Children|Drama,/2B8yOYHrp0AopX3gk4b7jWH3Q5a.jpg
532,Serial Mom (1994),Comedy|Crime|Horror,/lWLLBMvMDafBXH5CRkahOtCORc8.jpg
533,"Shadow, The (1994)",Action|Adventure|Fantasy|Mystery,/xAbFJH3vQYZvUyzzGAtG4OLy492.jpg
534,Shadowlands (1993),Drama|Romance,/5jTWY1M2O4Zhid4rLOpftzazRGn.jpg
535,Short Cuts (1993),Drama,/tA7UeE5qXoZ3AWAy8Dq466nahiL.jpg
536,"Simple Twist of Fate, A (1994)",Drama,/2Jorj80Y4EVEAPDRVVdDXKSVUTw.jpg
537,Sirens (1994),Drama,/5x2YSNQII5V3nMIrTybfAipdHv1.jpg
538,Six Degrees of Separation (1993),Drama,/gDufsnqEc1IKz86czkzn16RFAAD.jpg
539,Sleepless in Seattle (1993),Comedy|Drama|Romance,/iLWsLVrfkFvOXOG9PbUAYg7AK3E.jpg
540,Sliver (1993),Thriller,/2B3kSc4hKYWHsC8NgZhTLNIGmOR.jpg
541,Blade Runner (1982),Action|Sci-Fi|Thriller,/vfzE3pjE5G7G7kcZWrA3fnbZo7V.jpg
542,Son in Law (1993),Comedy|Drama|Romance,/dJ5FD1TEBgdfJUluMpELrWaUUl1.jpg
543,So I Married an Axe Murderer (1993),Comedy|Romance|Thriller,/wMr6ZjfOnCHOA9Qm3jvo0e7nzfx.jpg
544,Striking Distance (1993),Action|Crime,/1bLazrQWJQhO6u58vJZXJZ3ZFDh.jpg
546,Super Mario Bros. (1993),Action|Adventure|Children|Comedy|Fantasy|Sci-Fi,/pmw9E5bDvC2vGCjPhWvkhdyqrdB.jpg
547,Surviving the Game (1994),Action|Adventure|Thriller,/e7r2Q5o5efmgjBF8scxtjNzZvah.jpg
548,Terminal Velocity (1994),Action|Mystery|Thriller,/8RHFT92qCIqtMei6wXNMr2Asah5.jpg
549,Thirty-Two Short Films About Glenn Gould (1993),Drama|Musical,/pv5lVS7tGkbM2MFufnBqnwVgaix.jpg
550,Threesome (1994),Comedy|Romance,/gHXXhuGJKUjq5Pl9RNgfQbqLIxw.jpg
551,"Nightmare Before Christmas, The (1993)",Animation|Children|Fantasy|Musical,/e4pZZR1SZByveyWczQBmiXJ0lXP.jpg
552,"Three Musketeers, The (1993)",Action|Adventure|Comedy|Romance,/mk8UH7JRmK8adcqJJpB1ygP7B1C.jpg
553,Tombstone (1993),Action|Drama|Western,/yeik25zBwLOlUWIZIiW3KsSH71Q.jpg
555,True Romance (1993),Crime|Thriller,/jBQtcaXXy6gtxHwOYmZ0Hpjnbpx.jpg
556,"War Room, The (1993)",Documentary,/prfxsyG4SnlnqqulavCJ4RksFUA.jpg
558,"Pagemaster, The (1994)",Action|Adventure|Animation|Children|Fantasy,/eH1elSNGetooPtK2aXHGuJblzkS.jpg
562,Welcome to the Dollhouse (1995),Comedy|Drama,/yrbj1UCLH0oNqWuR9NHuNEdtDF8.jpg
563,Germinal (1993),Drama|Romance,/cizv23RUxcpTrQt4kcOz7Sv6YJl.jpg
564,Chasers (1994),Comedy,/szCWtCtdRQ3EuHmi6Qln5lBD4Ef.jpg
567,Kika (1993),Comedy|Drama,/jUEBKaMqcvrz0HHF8Cei8asjRWr.jpg
568,Bhaji on the Beach (1993),Comedy|Drama,/3J5XZgf0NsvTumKMXMqPz5dNhfY.jpg
569,Little Big League (1994),Comedy|Drama,/bch2eAwnwcs8k7ClaOg7uNoowqZ.jpg
573,"Ciao, Professore! (Io speriamo che me la cavo) (1992)",Drama,/bwjmjCQBSwwXskE5pNMJfApZBl3.jpg
574,Spanking the Monkey (1994),Comedy|Drama,/DCSeMtUJ6oKZVHsaTBOfsmoYoO.jpg
575,"Little Rascals, The (1994)",Children|Comedy,/bYpc0diOR3nk9yZeDXEHmsjuKjI.jpg
577,Andre (1994),Adventure|Children|Drama,/3WBsy71yGOOJa2ouMdAIrXBjYS9.jpg
579,"Escort, The (Scorta, La) (1993)",Crime|Thriller,/g5dM6wGZvR9aBK55diFRfuFJrRR.jpg
580,Princess Caraboo (1994),Drama,/a3Fw33tSGdO2eV8SULQigOITzH4.jpg
581,"Celluloid Closet, The (1995)",Documentary,/omnB5pI8uoExdIAhiOb5Awd1wym.jpg
583,Dear Diary (Caro Diario) (1994),Comedy|Drama,/3BV4iLXqPdcQzfKpLVaLuWdRY25.jpg
585,"Brady Bunch Movie, The (1995)",Comedy,/1ThgYlBzcPy1Svy3DFOq53YBDtz.jpg
